"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NCA","Nuveen California Municipal Value Fund, Inc.","10.21","$286.81M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nca",
"NAC","Nuveen California Quality Municipal Income Fund","14.58","$2.11B","1999","n/a","n/a","https://old.nasdaq.com/symbol/nac",
"JCE","Nuveen Core Equity Alpha Fund","12.16","$194.92M","2007","n/a","n/a","https://old.nasdaq.com/symbol/jce",
"JHAA","Nuveen Corporate Income 2023 Target Term Fund","9.36","$73.24M","2018","n/a","n/a","https://old.nasdaq.com/symbol/jhaa",
"JHB","Nuveen Corporate Income November 2021 Target Term ","9.01","$503.66M","2016","n/a","n/a","https://old.nasdaq.com/symbol/jhb",
"JCO","Nuveen Credit Opportunities 2022 Target Term Fund","7.85","$217.77M","2017","n/a","n/a","https://old.nasdaq.com/symbol/jco",
"JQC","Nuveen Credit Strategies Income Fund","5.79","$785.18M","2003","n/a","n/a","https://old.nasdaq.com/symbol/jqc",
"JDD","Nuveen Diversified Dividend and Income Fund","7.34","$144.87M","2003","n/a","n/a","https://old.nasdaq.com/symbol/jdd",
"DIAX","Nuveen Dow 30SM Dynamic Overwrite Fund","12.72","$462.59M","2014","n/a","n/a","https://old.nasdaq.com/symbol/diax",
"NDMO","Nuveen Dynamic Municipal Opportunities Fund","15","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ndmo",
"JEMD","Nuveen Emerging Markets Debt 2022 Target Term Fund","6.95","$99M","2017","n/a","n/a","https://old.nasdaq.com/symbol/jemd",
"NEV","Nuveen Enhanced Municipal Value Fund","14.61","$364.52M","2009","n/a","n/a","https://old.nasdaq.com/symbol/nev",
"JFR","Nuveen Floating Rate Income Fund","7.97","$453.64M","2004","n/a","n/a","https://old.nasdaq.com/symbol/jfr",
"JRO","Nuveen Floating Rate Income Opportuntiy Fund","7.85","$318.25M","2004","n/a","n/a","https://old.nasdaq.com/symbol/jro",
"NKG","Nuveen Georgia Quality Municipal Income Fund ","12.1","$125.84M","2002","n/a","n/a","https://old.nasdaq.com/symbol/nkg",
"JGH","Nuveen Global High Income Fund","13.61","$315.44M","2014","n/a","n/a","https://old.nasdaq.com/symbol/jgh",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","16.16","$102.65M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxc",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","13.13","$51.53M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxn",
"NID","Nuveen Intermediate Duration Municipal Term Fund","13.2","$619.21M","2012","n/a","n/a","https://old.nasdaq.com/symbol/nid",
"NMY","Nuveen Maryland Quality Municipal Income Fund","13.25","$306.07M","1993","n/a","n/a","https://old.nasdaq.com/symbol/nmy",
"NMT","Nuveen Massachusetts Municipal Income Fund","14.34","$133.69M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nmt",
"NUM","Nuveen Michigan Quality Municipal Income Fund","14.1","$285.2M","1991","n/a","n/a","https://old.nasdaq.com/symbol/num",
"NMS","Nuveen Minnesota Quality Municipal Income Fund","14.625","$84.57M","2014","n/a","n/a","https://old.nasdaq.com/symbol/nms",
"NOM","Nuveen Missouri Quality Municipal Income Fund","14.05","$32.96M","1993","n/a","n/a","https://old.nasdaq.com/symbol/nom",
"JLS","Nuveen Mortgage and Income Fund","18.6397","$102.28M","2009","n/a","n/a","https://old.nasdaq.com/symbol/jls",
"JMM","Nuveen Multi-Market Income Fund","6.93","$65.57M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jmm",
"NHA","Nuveen Municipal 2021 Target Term Fund","9.7","$83.64M","2016","n/a","n/a","https://old.nasdaq.com/symbol/nha",
"NZF","Nuveen Municipal Credit Income Fund","14.74","$2.09B","2007","n/a","n/a","https://old.nasdaq.com/symbol/nzf",
"NMCO","Nuveen Municipal Credit Opportunities Fund","11.68","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/nmco",
"NMZ","Nuveen Municipal High Income Opportunity Fund","13.22","$1.07B","2003","n/a","n/a","https://old.nasdaq.com/symbol/nmz",
"NMI","Nuveen Municipal Income Fund, Inc.","11.31","$103.54M","1988","n/a","n/a","https://old.nasdaq.com/symbol/nmi",
"NJV","Nuveen New Jersey Municipal Value Fund","13.76","$21.06M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/njv",
"NXJ","Nuveen New Jersey Quality Municipal Income Fund","13.56","$562.51M","2001","n/a","n/a","https://old.nasdaq.com/symbol/nxj",
"NRK","Nuveen New York AMT-Free Quality Municipal","12.8","$1.12B","2002","n/a","n/a","https://old.nasdaq.com/symbol/nrk",
"NYV","Nuveen New York Municipal Value Fund 2","14.31","$33.62M","2009","n/a","n/a","https://old.nasdaq.com/symbol/nyv",
"NNY","Nuveen New York Municipal Value Fund, Inc.","9.96","$151.74M","1988","n/a","n/a","https://old.nasdaq.com/symbol/nny",
"NAN","Nuveen New York Quality Municipal Income Fund","13.3","$410.32M","1999","n/a","n/a","https://old.nasdaq.com/symbol/nan",
"NUO","Nuveen Ohio Quality Municipal Income Fund","15.2","$278.42M","1991","n/a","n/a","https://old.nasdaq.com/symbol/nuo",
"NPN","Nuveen Pennsylvania Municipal Value Fund","14.014","$17.09M","2009","n/a","n/a","https://old.nasdaq.com/symbol/npn",
"NQP","Nuveen Pennsylvania Quality Municipal Income Fund","13.37","$499.82M","1991","n/a","n/a","https://old.nasdaq.com/symbol/nqp",
"JPC","Nuveen Preferred & Income Opportunities Fund","8.3","$857.85M","2003","n/a","n/a","https://old.nasdaq.com/symbol/jpc",
"JPS","Nuveen Preferred & Income Securities Fund","8.78","$1.79B","2002","n/a","n/a","https://old.nasdaq.com/symbol/jps",
"JPT","Nuveen Preferred and Income 2022 Term Fund","22.98","$157.16M","2017","n/a","n/a","https://old.nasdaq.com/symbol/jpt",
"JPI","Nuveen Preferred and Income Term Fund","21.79","$495.97M","2012","n/a","n/a","https://old.nasdaq.com/symbol/jpi",
"NAD","Nuveen Quality Municipal Income Fund","14.44","$3.06B","1999","n/a","n/a","https://old.nasdaq.com/symbol/nad",
"JRI","Nuveen Real Asset Income and Growth Fund","11.64","$319.74M","2012","n/a","n/a","https://old.nasdaq.com/symbol/jri",
"JRS","Nuveen Real Estate Fund","7.23","$208.89M","2001","n/a","n/a","https://old.nasdaq.com/symbol/jrs",
"BXMX","Nuveen S&P 500 Buy-Write Income Fund","10.88","$1.13B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bxmx",
"SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","12.77","$219.54M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spxx",
"NIM","Nuveen Select Maturities Municipal Fund","10.44","$129.93M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nim",
"NXP","Nuveen Select Tax Free Income Portfolio","16.84","$279.17M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxp",
"NXQ","Nuveen Select Tax Free Income Portfolio II","15.14","$268.19M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxq",
"NXR","Nuveen Select Tax Free Income Portfolio III","16.36","$213.43M","1992","n/a","n/a","https://old.nasdaq.com/symbol/nxr",
"NSL","Nuveen Senior Income Fund","4.67","$180.32M","1999","n/a","n/a","https://old.nasdaq.com/symbol/nsl",
"JSD","Nuveen Short Duration Credit Opportunities Fund","11.91","$120.12M","2011","n/a","n/a","https://old.nasdaq.com/symbol/jsd",
"NBB","Nuveen Taxable Municipal Income Fund","21.73","$594.7M","2010","n/a","n/a","https://old.nasdaq.com/symbol/nbb",
"JTD","Nuveen Tax-Advantaged Dividend Growth Fund","11.88","$172.07M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jtd",
"JTA","Nuveen Tax-Advantaged Total Return Strategy Fund","7.55","$104.57M","2004","n/a","n/a","https://old.nasdaq.com/symbol/jta",
"NPV","Nuveen Virginia Quality Municipal Income Fund","14.93","$266.92M","1993","n/a","n/a","https://old.nasdaq.com/symbol/npv",
"NIQ","Nuveenn Intermediate Duration Quality Municipal Term Fund","14.2","$185.98M","2013","n/a","n/a","https://old.nasdaq.com/symbol/niq",
"NVT","nVent Electric plc","18.05","$3.07B","2018","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/nvt",
"NVR","NVR, Inc.","3953.09","$14.7B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/nvr",
"CTEST","NYSE Test One","25.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest",
"CTEST.E","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.e",
"CTEST.G","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.g",
"CTEST.L","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.l",
"CTEST.O","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.o",
"CTEST.S","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.s",
"CTEST.V","NYSE Test One","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ctest.v",
"OSH","Oak Street Health, Inc.","47.59","$11.46B","2020","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/osh",
"OAC","Oaktree Acquisition Corp.","10.2","$256.59M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/oac",
"OAC.U","Oaktree Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/oac.u",
"OAC.WS","Oaktree Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oac.ws",
"OACB.U","Oaktree Acquisition Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/oacb.u",
"OAK^A","Oaktree Capital Group, LLC","26.72","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oak^a",
"OAK^B","Oaktree Capital Group, LLC","26.79","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oak^b",
"OXY","Occidental Petroleum Corporation","9.13","$17.7B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/oxy",
"OXY.WS","Occidental Petroleum Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oxy.ws",
"OII","Oceaneering International, Inc.","4.08","$405.09M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/oii",
"OCN","Ocwen Financial Corporation","23.1","$200.97M","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/ocn",
"OFG","OFG Bancorp","14.39","$738.81M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","25.73","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ofg^a",
"OFG^B","OFG Bancorp","25.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofg^b",
"OFG^D","OFG Bancorp","25.4525","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ofg^d",
"OGE","OGE Energy Corp","30.77","$6.16B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/oge",
"OI","O-I Glass, Inc.","9.43","$1.48B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/oi",
"OIBR.C","Oi S.A.","n/a","n/a","2014","n/a","n/a","https://old.nasdaq.com/symbol/oibr.c",
"OIS","Oil States International, Inc.","2.49","$151.97M","2001","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/ois",
"ODC","Oil-Dri Corporation Of America","34.16","$254.91M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/odc",
"ORI","Old Republic International Corporation","16.28","$4.95B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ori",
"OLN","Olin Corporation","16.55","$2.61B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/oln",
"OHI","Omega Healthcare Investors, Inc.","28.81","$6.54B","1992","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ohi",
"OMC","Omnicom Group Inc.","47.2","$10.15B","n/a","Technology","Advertising","https://old.nasdaq.com/symbol/omc",
"AONE","one","10.14","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/aone",
"AONE.U","one","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/aone.u",
"AONE.WS","one","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aone.ws",
"OGS","ONE Gas, Inc.","69.04","$3.65B","2014","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ogs",
"OLP","One Liberty Properties, Inc.","15.43","$315.38M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/olp",
"OCFT","OneConnect Financial Technology Co., Ltd.","20.14","$7.44B","2019","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ocft",
"OMF","OneMain Holdings, Inc.","34.89","$4.69B","2013","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/omf",
"OKE","ONEOK, Inc.","29","$12.89B","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/oke",
"ONE","OneSmart International Education Group Limited","4.15","$667.57M","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/one",
"ONTO","Onto Innovation Inc.","32.07","$1.57B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/onto",
"OOMA","Ooma, Inc.","14.11","$316.06M","2015","Technology","EDP Services","https://old.nasdaq.com/symbol/ooma",
"OPY","Oppenheimer Holdings, Inc.","25.06","$314.87M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/opy",
"ORCL","Oracle Corporation","56.11","$168.94B","1986","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/orcl",
"ORAN","Orange","11.24","$29.86B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/oran",
"ORC","Orchid Island Capital, Inc.","5.19","$359.65M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/orc",
"OEC","Orion Engineered Carbons S.A","14.67","$887.35M","2014","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/oec",
"ORN","Orion Group Holdings, Inc.","3.26","$98.94M","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/orn",
"IX","Orix Corp Ads","58.84","$15.45B","n/a","Finance","Diversified Financial Services","https://old.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","70.87","$3.62B","2004","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ora",
"OSK","Oshkosh Corporation","67.36","$4.59B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/osk",
"OR","Osisko Gold Royalties Ltd.","11.18","$1.85B","2016","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/or",
"SFTW","Osprey Technology Acquisition Corp.","9.89","$390.96M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sftw",
"SFTW.U","Osprey Technology Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/sftw.u",
"SFTW.WS","Osprey Technology Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sftw.ws",
"OTIS","Otis Worldwide Corporation","61.28","$26.55B","2020","Energy","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/otis",
"OUT","OUTFRONT Media Inc.","13.11","$1.89B","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/out",
"OSG","Overseas Shipholding Group, Inc.","1.91","$164.9M","2015","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/osg",
"OVV","Ovintiv Inc.","9.2","$2.39B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ovv",
"OMI","Owens & Minor, Inc.","25.12","$1.85B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/omi",
"OC","Owens Corning Inc","65.47","$7.09B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/oc",
"ORCC","Owl Rock Capital Corporation","11.38","$4.38B","2019","n/a","n/a","https://old.nasdaq.com/symbol/orcc",
"OXM","Oxford Industries, Inc.","41.17","$694.78M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/oxm",
"PACD","Pacific Drilling S.A.","0.229","$17.22M","2018","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pacd",
"PCG","Pacific Gas & Electric Co.","9.56","$18.99B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/pcg",
"PCGU","Pacific Gas & Electric Co.","99.62","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/pcgu",
"PKG","Packaging Corporation of America","114.49","$10.86B","2000","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/pkg",
"PD","PagerDuty, Inc.","27.1","$2.16B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/pd",
"PAGS","PagSeguro Digital Ltd.","36.61","$12.05B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/pags",
"PLTR","Palantir Technologies Inc.","10.13","n/a","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/pltr",
"PANW","Palo Alto Networks, Inc.","221.19","$21.01B","2012","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/panw",
"PAM","Pampa Energia S.A.","11.8","$727.72M","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/pam",
"PANA","Panacea Acquisition Corp.","10.09","$186.22M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/pana",
"PANA.U","Panacea Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/pana.u",
"PANA.WS","Panacea Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pana.ws",
"PARR","Par Pacific Holdings, Inc.","6.44","$347.54M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/parr",
"PAR","PAR Technology Corporation","36.97","$798.58M","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/par",
"PGRE","Paramount Group, Inc.","5.78","$1.27B","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/pgre",
"PKE","Park Aerospace Corp.","10.59","$215.84M","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/pke",
"PK","Park Hotels & Resorts Inc.","9.93","$2.34B","2016","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/pk",
"PH","Parker-Hannifin Corporation","208.36","$26.84B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/ph",
"PE","Parsley Energy, Inc.","10.01","$4.13B","2014","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pe",
"PSN","Parsons Corporation","31.52","$3.17B","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/psn",
"PRE^G","PartnerRe Ltd.","26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pre^g",
"PRE^H","PartnerRe Ltd.","26.13","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pre^h",
